"search-number","evaluation","maxspeed*","A-prob-harvest*","B-prob-harvest*","nr-repeats*","movement*","A-trust_inequality*","B-trust_inequality*","A-sigma*","B-sigma*","A-sigma2*","B-sigma2*","A-timecrazy*","B-timecrazy*","A-adjustmentrate*","B-adjustmentrate*","A-adjustmentrate_harvest*","B-adjustmentrate_harvest*","shareA*","fitness","num-replicates","best-fitness-so-far"
"1","11","5","0.68","0.93","41","""cost-benefit""","3.2E-4","4.7000000000000004E-4","0.77","0.5","0.74","0.5","159","132","0.04","0.72","0.7","0.8200000000000001","0.22","0.5058448723091212","1","0.6942515013561195"
"1","12","5","0.65","0.47000000000000003","41","""cost-benefit""","7.1E-4","3.0000000000000003E-4","0.98","0.78","0.79","0.51","120","199","0.21","0.34","0.9299999999999999","0.78","0.63","0.6151779750916082","1","0.6942515013561195"
"1","13","5","0.54","0.73","41","""cost-benefit""","1.6E-4","9.600000000000001E-4","0.62","0.74","0.6","0.89","149","142","0.75","0.02","0.66","0.66","0.5900000000000001","0.5295161424375714","1","0.6942515013561195"
"1","14","5","0.41000000000000003","0.68","41","""cost-benefit""","9.500000000000001E-4","8.200000000000001E-4","0.5","0.8500000000000001","0.87","0.91","206","178","0.16","0.41000000000000003","0.97","0.86","0.36","0.6135293116527216","1","0.6942515013561195"
"1","15","5","0.5800000000000001","0.54","41","""cost-benefit""","6.4E-4","6.000000000000001E-4","0.5700000000000001","0.58","0.91","0.6","193","212","0.62","0.45","0.99","1","0.32","0.6062224860897439","1","0.6942515013561195"
"1","16","5","0.9700000000000001","0.5","41","""cost-benefit""","6.600000000000001E-4","3.9000000000000005E-4","0.74","0.65","0.61","0.73","155","122","0.6900000000000001","0.11","0.65","0.61","0.42000000000000004","0.5175217550632935","1","0.6942515013561195"
"1","17","5","0.9500000000000001","0.73","41","""cost-benefit""","7.800000000000001E-4","2.7E-4","0.79","0.8300000000000001","0.7","0.91","172","134","0.68","0.1","0.58","0.76","0.63","0.5350712834652698","1","0.6942515013561195"
"1","18","5","0.79","0.5800000000000001","41","""cost-benefit""","8.0E-4","1.9E-4","0.96","0.76","0.54","0.62","146","128","0.16","0.49","0.9199999999999999","0.6","0.7","0.5890476966491044","1","0.6942515013561195"
"1","19","5","0.9700000000000001","0.69","41","""cost-benefit""","4.5000000000000004E-4","5.0E-5","0.98","0.8","0.72","0.97","127","161","0.37","0.6900000000000001","0.66","0.53","0.5900000000000001","0.5256746986356865","1","0.6942515013561195"
"1","20","5","0.52","0.62","41","""cost-benefit""","4.0E-5","2.2E-4","0.66","0.8500000000000001","0.79","0.7","149","202","0.78","0.14","0.94","0.7","0.65","0.7007228712880064","1","0.7007228712880064"
"1","21","5","0.81","0.98","41","""cost-benefit""","4.5000000000000004E-4","9.000000000000001E-4","0.52","0.8400000000000001","0.65","0.8300000000000001","129","217","0.93","0.79","0.54","1","0.62","0.6186365811329595","1","0.7007228712880064"
"1","22","5","0.5800000000000001","0.5800000000000001","41","""cost-benefit""","4.0E-5","8.300000000000001E-4","0.69","0.7","0.88","0.77","146","193","0.61","0.3","0.9299999999999999","0.98","0.35","0.6280910562088963","1","0.7007228712880064"
"1","23","5","0.93","0.6000000000000001","41","""cost-benefit""","7.1E-4","5.1E-4","0.96","0.8200000000000001","0.66","0.65","130","161","0","0.18","0.9299999999999999","0.8500000000000001","0.30000000000000004","0.5407378042750429","1","0.7007228712880064"
"1","24","5","0.4","0.53","41","""cost-benefit""","4.7000000000000004E-4","8.0E-4","0.56","0.59","0.5","0.8400000000000001","130","173","0.67","0.37","0.87","0.67","0.27","0.5446144516217042","1","0.7007228712880064"
"1","25","5","0.43000000000000005","0.9400000000000001","41","""cost-benefit""","4.6E-4","4.0E-5","0.54","0.58","0.63","0.5700000000000001","176","232","0.21","0.72","0.98","0.86","0.55","0.6879822428779887","1","0.7007228712880064"
"1","26","5","0.46","0.49","41","""cost-benefit""","9.9E-4","8.4E-4","0.64","0.59","0.97","0.79","193","122","0.39","0.41000000000000003","0.8500000000000001","0.8500000000000001","0.33","0.5802459103151748","1","0.7007228712880064"
"1","27","5","0.92","0.5700000000000001","41","""cost-benefit""","0","3.8E-4","1","0.77","0.86","0.89","211","129","0.92","0.05","0.87","0.52","0.73","0.6181578448736038","1","0.7007228712880064"
"1","28","5","0.9500000000000001","0.74","41","""cost-benefit""","3.7000000000000005E-4","3.6E-4","0.9199999999999999","0.96","0.97","0.79","185","138","0.18","0.79","0.66","0.51","0.6799999999999999","0.4800214856417312","1","0.7007228712880064"
"1","29","5","0.64","0.9600000000000001","41","""cost-benefit""","8.600000000000001E-4","7.5E-4","0.5","0.9","0.54","0.75","231","143","0.92","0.65","0.9299999999999999","0.99","0.2","0.5544199583149889","1","0.7007228712880064"
"1","30","5","0.61","0.7","41","""cost-benefit""","5.4E-4","6.4E-4","0.5","0.94","0.75","0.62","225","182","0.06","0.56","0.99","0.74","0.34","0.549718190453295","1","0.7007228712880064"
"1","31","5","0.75","0.51","41","""cost-benefit""","6.2E-4","2.6000000000000003E-4","0.5","0.81","0.9299999999999999","0.73","122","203","0.72","0.59","0.89","0.9299999999999999","0.45","0.6536796284279466","1","0.7007228712880064"
"1","32","5","0.51","0.46","41","""cost-benefit""","8.200000000000001E-4","6.500000000000001E-4","0.66","0.97","0.97","0.9","132","153","0.76","0.18","0.95","0.56","0.43000000000000005","0.587361833556929","1","0.7007228712880064"
"1","33","5","0.5900000000000001","0.46","41","""cost-benefit""","4.7000000000000004E-4","2.8000000000000003E-4","0.65","0.99","0.96","0.87","120","156","0.84","0.58","0.65","0.55","0.7","0.6275102998240754","1","0.7007228712880064"
"1","34","5","0.9700000000000001","0.9700000000000001","41","""cost-benefit""","3.7000000000000005E-4","6.2E-4","0.52","0.77","0.95","0.9","182","127","0.23","0.16","0.5","0.71","0.53","0.449977950158993","1","0.7007228712880064"
"1","35","5","0.61","0.8300000000000001","41","""cost-benefit""","9.600000000000001E-4","0.001","0.8400000000000001","0.56","0.8500000000000001","0.52","158","172","0.16","0.9400000000000001","0.58","0.9299999999999999","0.7","0.5021645747074522","1","0.7007228712880064"
"1","36","5","0.9","0.7","41","""cost-benefit""","5.9E-4","3.0000000000000003E-4","0.6","0.8500000000000001","0.67","0.8400000000000001","122","171","0.39","0.44","0.89","0.53","0.33","0.506322592024596","1","0.7007228712880064"
"1","37","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.77","0.56","0.94","0.91","173","159","0.58","0.07","0.99","0.8500000000000001","0.51","0.7765765340666966","1","0.7765765340666966"
"1","38","5","0.6000000000000001","0.69","41","""cost-benefit""","1.1E-4","5.4E-4","0.65","0.74","0.65","0.61","142","150","0.28","0.97","0.7","0.58","0.29000000000000004","0.5635416435688294","1","0.7765765340666966"
"1","39","5","0.4","0.47000000000000003","41","""cost-benefit""","7.000000000000001E-4","6.2E-4","0.89","0.99","0.66","0.6","177","148","0.11","0.01","0.94","0.58","0.65","0.6249295225747854","1","0.7765765340666966"
"1","40","5","0.53","0.46","41","""cost-benefit""","5.0E-4","9.7E-4","0.87","0.51","0.61","0.99","120","136","0.33","0.91","0.69","0.8500000000000001","0.4","0.6102424352487725","1","0.7765765340666966"
"1","41","5","0.8200000000000001","0.61","41","""cost-benefit""","4.2E-4","3.1E-4","0.77","0.6799999999999999","0.78","0.87","130","171","0.12","0.16","0.9299999999999999","0.67","0.79","0.5975252021953475","1","0.7765765340666966"
"1","42","5","0.43000000000000005","0.47000000000000003","41","""cost-benefit""","1.6E-4","4.0E-4","0.77","0.74","0.74","0.69","131","240","0.04","0.22","0.81","0.53","0.52","0.5631394300076951","1","0.7765765340666966"
"1","43","5","0.8400000000000001","0.53","41","""cost-benefit""","1.1E-4","6.900000000000001E-4","0.66","0.9","0.62","0.88","136","235","0.26","0.98","0.64","0.62","0.22","0.6166389869081592","1","0.7765765340666966"
"1","44","5","0.8200000000000001","0.69","41","""cost-benefit""","4.8000000000000007E-4","3.3000000000000005E-4","0.8500000000000001","0.53","0.96","0.62","133","176","0.44","0.9400000000000001","0.8","0.54","0.69","0.578400795657251","1","0.7765765340666966"
"1","45","5","0.6000000000000001","0.52","41","""cost-benefit""","6.900000000000001E-4","2.7E-4","0.7","0.73","0.61","0.94","205","210","0.9400000000000001","0.96","0.8300000000000001","0.66","0.2","0.5962816787962469","1","0.7765765340666966"
"1","46","5","0.64","0.42000000000000004","41","""cost-benefit""","9.7E-4","4.5000000000000004E-4","0.8300000000000001","0.8500000000000001","0.8200000000000001","0.63","168","133","0.45","0.13","0.98","0.51","0.49","0.570618714556011","1","0.7765765340666966"
"1","47","5","0.98","0.7","41","""cost-benefit""","7.5E-4","0","0.72","0.99","0.7","0.77","215","222","0.66","0.35000000000000003","0.69","0.88","0.54","0.5658381775357927","1","0.7765765340666966"
"1","48","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","6.000000000000001E-5","0.9299999999999999","1","0.71","0.9199999999999999","203","129","0.59","0.4","0.9299999999999999","0.9","0.56","0.7257656274325603","1","0.7765765340666966"
"1","49","5","0.88","0.66","41","""cost-benefit""","4.5000000000000004E-4","2.7E-4","0.7","0.96","0.81","0.56","201","231","0.61","0.45","0.9","0.9299999999999999","0.51","0.5902994971845184","1","0.7765765340666966"
"1","50","5","0.66","1","41","""cost-benefit""","5.700000000000001E-4","6.900000000000001E-4","0.71","0.62","0.88","0.65","227","165","0.19","0.08","0.66","0.58","0.23","0.434428203043223","1","0.7765765340666966"
"1","51","5","0.8200000000000001","0.69","41","""cost-benefit""","1.5000000000000001E-4","5.4E-4","0.65","0.74","0.65","0.61","142","150","0.28","0.97","0.7","0.58","0.29000000000000004","0.5456186202704036","1","0.7765765340666966"
"1","52","5","0.6000000000000001","0.69","41","""cost-benefit""","5.200000000000001E-4","3.3000000000000005E-4","0.8500000000000001","0.53","0.96","0.62","133","177","0.44","0.9400000000000001","0.8","0.54","0.69","0.6188450855201557","1","0.7765765340666966"
"1","53","5","0.43000000000000005","0.9400000000000001","41","""cost-benefit""","4.6E-4","4.0E-5","0.54","0.58","0.64","0.5700000000000001","176","135","0.67","0.37","0.8400000000000001","0.67","0.27","0.49883251900349634","1","0.7765765340666966"
"1","54","5","0.4","0.53","41","""cost-benefit""","4.7000000000000004E-4","8.0E-4","0.56","0.59","0.5","0.8400000000000001","130","194","0.21","0.72","0.98","0.86","0.55","0.6471890022333715","1","0.7765765340666966"
"1","55","5","0.52","0.62","41","""cost-benefit""","4.0E-5","2.2E-4","0.66","0.8500000000000001","0.76","0.7","149","202","0.78","0.59","0.65","0.55","0.7","0.6324561188803701","1","0.7765765340666966"
"1","56","5","0.5900000000000001","0.46","41","""cost-benefit""","4.7000000000000004E-4","2.8000000000000003E-4","0.65","0.99","0.96","0.9199999999999999","206","156","0.84","0.14","0.94","0.7","0.65","0.7336843195081555","1","0.7765765340666966"
"1","57","5","0.53","0.46","41","""cost-benefit""","7.000000000000001E-4","6.2E-4","0.89","0.99","0.66","0.6","177","148","0.11","0.01","0.94","0.58","0.54","0.5766384360237384","1","0.7765765340666966"
"1","58","5","0.4","0.72","41","""cost-benefit""","0.001","6.000000000000001E-4","0.89","0.58","0.58","0.8","137","211","0.66","1","0.76","0.77","0.42000000000000004","0.6609459320107404","1","0.7765765340666966"
"1","59","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","6.000000000000001E-5","0.9299999999999999","1","0.71","0.55","143","214","0.16","0.86","0.8","0.51","0.37","0.5754814771282624","1","0.7765765340666966"
"1","60","5","0.6000000000000001","0.61","41","""cost-benefit""","1.9E-4","9.800000000000002E-4","0.67","0.58","0.8","0.9299999999999999","203","129","0.59","0.4","0.9299999999999999","0.9","0.56","0.6806965992102275","1","0.7765765340666966"
"1","61","5","0.43000000000000005","0.47000000000000003","41","""cost-benefit""","1.6E-4","4.0E-4","0.77","0.74","0.74","0.69","131","240","0.04","0.22","0.81","0.53","0.2","0.5266065412114034","1","0.7765765340666966"
"1","62","5","0.6000000000000001","0.52","41","""cost-benefit""","6.900000000000001E-4","2.7E-4","0.7","0.73","0.61","0.94","204","210","0.9400000000000001","0.96","0.8300000000000001","0.66","0.53","0.7045558062255435","1","0.7765765340666966"
"1","63","5","0.43000000000000005","0.9400000000000001","41","""cost-benefit""","4.6E-4","4.0E-5","0.54","0.9199999999999999","0.63","0.5700000000000001","192","203","0.65","0.45","0.99","1","0.32","0.6238071931496277","1","0.7765765340666966"
"1","64","5","0.5800000000000001","0.54","41","""cost-benefit""","6.4E-4","6.000000000000001E-4","0.5700000000000001","0.58","0.91","0.6","177","232","0.21","0.72","0.98","0.86","0.55","0.6267403842460949","1","0.7765765340666966"
"1","65","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","9.0E-5","0.9299999999999999","1","0.71","0.9199999999999999","203","156","0.84","0.58","0.65","0.55","0.7","0.672714587063791","1","0.7765765340666966"
"1","66","5","0.5900000000000001","0.46","41","""cost-benefit""","4.7000000000000004E-4","2.8000000000000003E-4","0.65","0.99","0.96","0.87","120","129","0.59","0.4","0.9299999999999999","0.9","0.56","0.668093177153517","1","0.7765765340666966"
"1","67","5","0.5800000000000001","0.5800000000000001","41","""cost-benefit""","4.0E-5","2.6000000000000003E-4","0.96","0.76","0.54","0.62","146","128","0.16","0.49","0.9199999999999999","0.6","0.7","0.6776875197524759","1","0.7765765340666966"
"1","68","5","0.79","0.5800000000000001","41","""cost-benefit""","8.0E-4","8.500000000000001E-4","0.69","0.7","0.88","0.78","146","193","0.61","0.17","0.9299999999999999","0.98","0.35","0.60925617599822","1","0.7765765340666966"
"1","69","5","0.76","0.52","41","""cost-benefit""","5.0E-4","2.0E-5","0.86","0.73","0.94","0.9199999999999999","231","222","0.79","0.77","0.8","0.95","0.28","0.4283575612915874","1","0.7765765340666966"
"1","70","5","0.68","0.9500000000000001","41","""cost-benefit""","1.9E-4","4.1000000000000005E-4","0.6799999999999999","0.77","0.54","0.58","134","151","0.9","0.5700000000000001","0.87","0.5700000000000001","0.46","0.5389251990864978","1","0.7765765340666966"
"1","71","5","0.4","0.53","41","""cost-benefit""","4.7000000000000004E-4","8.100000000000001E-4","0.56","0.59","0.61","0.99","120","136","0.33","0.91","0.69","0.8500000000000001","0.4","0.6243691732552409","1","0.7765765340666966"
"1","72","5","0.53","0.46","41","""cost-benefit""","5.0E-4","4.1000000000000005E-4","0.87","0.51","0.5","0.8400000000000001","130","173","0.67","0.16","0.87","0.67","0.27","0.5710371169399949","1","0.7765765340666966"
"1","73","5","0.79","0.5800000000000001","41","""cost-benefit""","7.1E-4","3.0000000000000003E-4","0.98","0.78","0.79","0.51","120","199","0.21","0.34","0.9299999999999999","0.53","0.63","0.5514400559385493","1","0.7765765340666966"
"1","74","5","0.65","0.47000000000000003","41","""cost-benefit""","8.0E-4","1.9E-4","0.96","0.76","0.54","0.62","141","128","0.16","0.49","0.9299999999999999","0.6","0.7","0.618227223773828","1","0.7765765340666966"
"1","75","5","0.41000000000000003","0.68","41","""cost-benefit""","9.500000000000001E-4","8.200000000000001E-4","0.5","0.8500000000000001","0.87","0.91","206","178","0.66","1","0.76","0.77","0.42000000000000004","0.6850999117120623","1","0.7765765340666966"
"1","76","5","0.53","0.73","41","""cost-benefit""","0.001","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","220","0.16","0.41000000000000003","0.97","0.86","0.36","0.5863972653729369","1","0.7765765340666966"
"1","77","5","0.8400000000000001","0.53","41","""cost-benefit""","5.200000000000001E-4","6.900000000000001E-4","0.66","0.9","0.54","0.58","134","216","0.79","0.77","0.8","0.95","0.28","0.5838169817322183","1","0.7765765340666966"
"1","78","5","0.68","0.9500000000000001","41","""cost-benefit""","1.9E-4","4.0E-4","0.6799999999999999","0.77","0.62","0.87","136","235","0.26","0.98","0.64","0.62","0.22","0.6578922132114999","1","0.7765765340666966"
"1","79","5","0.52","0.62","41","""cost-benefit""","4.0E-5","1.1E-4","0.77","0.56","0.94","0.91","173","159","0.58","0.07","0.99","0.8500000000000001","0.51","0.7733670856616754","1","0.7765765340666966"
"1","80","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","2.2E-4","0.66","0.8500000000000001","0.79","0.7","149","202","0.78","0.14","0.94","0.7","0.65","0.6685099185836154","1","0.7765765340666966"
"1","81","5","0.53","0.73","41","""cost-benefit""","0.001","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","211","0.93","0.79","0.54","0.5","0.62","0.6396133689813067","1","0.7765765340666966"
"1","82","5","0.81","0.98","41","""cost-benefit""","4.5000000000000004E-4","9.000000000000001E-4","0.52","0.8400000000000001","0.65","0.8300000000000001","129","217","0.66","1","0.76","0.55","0.42000000000000004","0.5840303038082872","1","0.7765765340666966"
"1","83","5","0.43000000000000005","0.93","41","""cost-benefit""","5.1E-4","9.7E-4","0.87","0.51","0.61","0.99","120","136","0.33","0.91","0.69","0.8500000000000001","0.4","0.6194945240684778","1","0.7765765340666966"
"1","84","5","0.53","0.46","41","""cost-benefit""","6.000000000000001E-4","1.7E-4","0.59","0.9299999999999999","0.5","0.8200000000000001","138","229","0.12","0.34","0.9299999999999999","0.96","0.25","0.7070638839671918","1","0.7765765340666966"
"1","85","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","211","0.66","1","0.76","0.77","0.42000000000000004","0.7271205465195429","1","0.7765765340666966"
"1","86","5","0.69","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.56","0.94","0.91","173","159","0.58","0.07","0.99","0.8500000000000001","0.51","0.733213344365796","1","0.7765765340666966"
"1","87","5","0.88","0.45","41","""cost-benefit""","4.5000000000000004E-4","2.7E-4","0.7","0.96","0.81","0.56","201","231","0.61","0.45","0.9","0.9299999999999999","0.51","0.6560338538726476","1","0.7765765340666966"
"1","88","5","0.61","0.5800000000000001","41","""cost-benefit""","4.0E-5","8.300000000000001E-4","0.69","0.7","0.88","0.77","146","193","0.61","0.3","0.9299999999999999","0.98","0.35","0.6322587040429648","1","0.7765765340666966"
"1","89","5","0.75","0.5","41","""cost-benefit""","6.2E-4","2.6000000000000003E-4","0.81","0.81","0.9299999999999999","0.73","122","203","0.72","0.59","0.89","0.9299999999999999","0.45","0.6695627110564262","1","0.7765765340666966"
"1","90","5","0.6000000000000001","0.61","41","""cost-benefit""","1.9E-4","2.9E-4","0.59","0.9299999999999999","0.5","0.8200000000000001","138","229","0.12","0.34","0.9299999999999999","0.96","0.25","0.6986161628185924","1","0.7765765340666966"
"1","91","5","0.53","0.46","41","""cost-benefit""","5.600000000000001E-4","3.4E-4","0.67","0.58","0.8","0.9299999999999999","203","129","0.59","0.4","0.9299999999999999","0.9","0.56","0.7195608473147641","1","0.7765765340666966"
"1","92","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.77","0.58","0.77","0.8","237","211","0.6900000000000001","1","0.76","0.77","0.51","0.7305857771551469","1","0.7765765340666966"
"1","93","5","0.88","0.45","41","""cost-benefit""","4.5000000000000004E-4","2.7E-4","0.7","0.96","0.81","0.56","214","231","0.02","0.45","0.9","0.9299999999999999","0.42000000000000004","0.6239633413449487","1","0.7765765340666966"
"1","94","5","0.69","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.56","0.94","0.91","173","159","0.58","0.08","0.65","0.55","0.7","0.5332226464683871","1","0.7765765340666966"
"1","95","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","9.0E-5","0.9299999999999999","1","0.71","0.9199999999999999","203","156","0.84","0.58","0.99","0.8500000000000001","0.51","0.7622765225166768","1","0.7765765340666966"
"1","96","5","0.6000000000000001","0.73","41","""cost-benefit""","3.7000000000000005E-4","9.0E-5","0.9299999999999999","1","0.71","0.9199999999999999","203","156","0.84","0.05","0.99","0.8500000000000001","0.51","0.7451034192722212","1","0.7765765340666966"
"1","97","5","0.69","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.56","0.94","0.91","173","159","0.58","0.56","0.65","0.55","0.7","0.5589060302882395","1","0.7765765340666966"
"1","98","5","0.53","0.46","41","""cost-benefit""","6.000000000000001E-4","1.7E-4","0.59","0.5","0.71","0.9199999999999999","203","156","0.84","0.58","0.65","0.55","0.7","0.6667296452714202","1","0.7765765340666966"
"1","99","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","9.0E-5","0.9299999999999999","0.9199999999999999","0.5","0.8200000000000001","138","229","0.12","0.34","0.9299999999999999","0.96","0.25","0.7218464891741295","1","0.7765765340666966"
"1","100","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","211","0.66","1","0.76","0.77","0.29000000000000004","0.719118702437711","1","0.7765765340666966"
"1","101","5","0.53","0.46","41","""cost-benefit""","6.000000000000001E-4","1.7E-4","0.59","0.9299999999999999","0.5","0.8200000000000001","138","229","0.12","0.34","0.9299999999999999","0.96","0.46","0.7105024158139458","1","0.7765765340666966"
"1","102","5","0.68","0.9500000000000001","41","""cost-benefit""","1.9E-4","4.0E-4","0.6799999999999999","0.77","0.62","0.87","136","235","0.26","0.98","0.64","0.62","0.51","0.5678956384205394","1","0.7765765340666966"
"1","103","5","0.52","0.62","41","""cost-benefit""","4.0E-5","1.1E-4","0.77","0.5700000000000001","0.94","0.91","173","159","0.58","0.07","0.99","0.8500000000000001","0.22","0.714184260597346","1","0.7765765340666966"
"1","104","5","0.52","0.49","41","""cost-benefit""","4.0E-5","1.1E-4","0.77","0.56","0.94","0.91","172","208","0.45","0.96","0.8300000000000001","0.66","0.53","0.8057439672594565","1","0.8057439672594565"
"1","105","5","0.6000000000000001","0.52","41","""cost-benefit""","6.900000000000001E-4","2.7E-4","0.7","0.73","0.61","0.94","204","210","0.58","0.07","0.99","0.8500000000000001","0.51","0.7544432005708844","1","0.8057439672594565"
"1","106","5","0.53","0.46","41","""cost-benefit""","6.000000000000001E-4","1.7E-4","0.59","0.7","0.9299999999999999","0.73","122","203","0.67","0.59","0.89","0.8300000000000001","0.45","0.6437703904936124","1","0.8057439672594565"
"1","107","5","0.75","0.5","41","""cost-benefit""","6.2E-4","2.6000000000000003E-4","0.81","0.8200000000000001","0.5","0.8200000000000001","138","229","0.12","0.34","0.9299999999999999","0.96","0.25","0.7090006346565372","1","0.8057439672594565"
"1","108","5","0.52","0.62","41","""cost-benefit""","4.0E-5","8.4E-4","0.78","0.7","0.88","0.77","146","193","0.61","0.3","0.86","0.98","0.35","0.6266966944235615","1","0.8057439672594565"
"1","109","5","0.61","0.61","41","""cost-benefit""","4.0E-5","2.2E-4","0.66","0.8500000000000001","0.79","0.7","149","202","0.78","0.13","0.94","0.7","0.65","0.678815491418141","1","0.8057439672594565"
"1","110","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","0.001","0.66","0.8500000000000001","0.79","0.7","218","181","0.5700000000000001","0.71","0.73","0.89","0.6000000000000001","0.5704364382910591","1","0.8057439672594565"
"1","111","5","0.62","0.68","41","""cost-benefit""","3.0000000000000004E-5","2.9E-4","0.8","0.62","0.99","0.8200000000000001","141","202","0.45","0.14","0.94","0.7","0.38","0.5725780563588222","1","0.8057439672594565"
"1","112","5","0.4","0.72","41","""cost-benefit""","0.001","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","211","0.66","1","0.76","0.74","0.65","0.712104807178449","1","0.8057439672594565"
"1","113","5","0.52","0.63","41","""cost-benefit""","4.0E-5","2.2E-4","0.66","0.8500000000000001","0.79","0.7","149","202","0.78","0.14","0.94","0.77","0.42000000000000004","0.6141593171867328","1","0.8057439672594565"
"1","114","5","0.4","0.47000000000000003","41","""cost-benefit""","7.000000000000001E-4","6.2E-4","0.89","0.58","0.58","0.8","237","211","0.66","1","0.76","0.77","0.42000000000000004","0.7070011322991753","1","0.8057439672594565"
"1","115","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.89","0.99","0.66","0.6","177","148","0.11","0.01","0.95","0.58","0.65","0.6417317565147245","1","0.8057439672594565"
"1","116","5","0.5900000000000001","0.46","41","""cost-benefit""","4.7000000000000004E-4","2.8000000000000003E-4","0.65","0.99","0.96","0.9199999999999999","206","156","0.84","0.45","0.9","0.9299999999999999","0.51","0.7863867642194864","1","0.8057439672594565"
"1","117","5","0.8700000000000001","0.45","41","""cost-benefit""","4.5000000000000004E-4","2.7E-4","0.7","0.96","0.81","0.56","201","231","0.61","0.14","0.94","0.97","0.66","0.6925825924794992","1","0.8057439672594565"
"1","118","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","211","0.66","1","0.76","0.58","0.53","0.7173516686526884","1","0.8057439672594565"
"1","119","5","0.6000000000000001","0.51","41","""cost-benefit""","6.900000000000001E-4","2.7E-4","0.7","0.73","0.61","0.94","204","210","0.9400000000000001","0.96","0.8300000000000001","0.7","0.42000000000000004","0.6856147652432744","1","0.8057439672594565"
"1","120","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.56","0.94","0.91","137","211","0.66","1","0.76","0.77","0.42000000000000004","0.7553971044707863","1","0.8057439672594565"
"1","121","5","0.53","0.73","41","""cost-benefit""","2.7E-4","6.000000000000001E-4","0.89","0.77","0.58","0.8300000000000001","173","159","0.58","0.56","0.99","0.8500000000000001","0.51","0.6459248963983258","1","0.8057439672594565"
"1","122","5","0.61","0.5800000000000001","41","""cost-benefit""","4.0E-5","8.300000000000001E-4","0.5","0.51","0.5","0.8400000000000001","130","173","0.67","0.16","0.87","0.67","0.27","0.5319989562005469","1","0.8057439672594565"
"1","123","5","0.53","0.46","41","""cost-benefit""","5.0E-4","4.1000000000000005E-4","0.76","0.7","0.96","0.77","146","193","0.61","0.3","0.9299999999999999","0.98","0.35","0.7172295897935578","1","0.8057439672594565"
"1","124","5","0.6000000000000001","0.69","41","""cost-benefit""","5.200000000000001E-4","3.3000000000000005E-4","0.8500000000000001","0.53","0.96","0.62","133","177","0.44","0.93","0.8","0.54","0.69","0.6127230283742963","1","0.8057439672594565"
"1","125","5","0.52","0.62","41","""cost-benefit""","4.0E-5","2.2E-4","0.66","0.8500000000000001","0.79","0.66","138","202","0.78","0.14","0.95","0.7","0.65","0.6662404541595729","1","0.8057439672594565"
"1","126","5","0.41000000000000003","0.68","41","""cost-benefit""","9.500000000000001E-4","8.200000000000001E-4","0.5","0.8500000000000001","0.87","0.91","206","178","0.16","0.41000000000000003","0.97","0.86","0.39","0.6094471152206127","1","0.8057439672594565"
"1","127","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","6.000000000000001E-5","0.9299999999999999","0.58","0.71","0.9199999999999999","203","129","0.59","0.4","0.9299999999999999","0.9","0.56","0.725518366834858","1","0.8057439672594565"
"1","128","5","0.6000000000000001","0.61","41","""cost-benefit""","1.9E-4","9.800000000000002E-4","0.67","0.58","0.8","0.9299999999999999","203","129","0.59","0.4","0.9299999999999999","0.66","0.56","0.6245962691300648","1","0.8057439672594565"
"1","129","5","0.53","0.73","41","""cost-benefit""","0.001","6.000000000000001E-4","0.89","0.58","0.58","0.8","237","204","0.66","0.79","0.54","0.5","0.62","0.5668250068483243","1","0.8057439672594565"
"1","130","5","0.62","0.68","41","""cost-benefit""","3.0000000000000004E-5","2.9E-4","0.8","0.62","0.99","0.8200000000000001","226","181","0.5700000000000001","0.71","0.73","0.89","0.6000000000000001","0.6473656202733682","1","0.8057439672594565"
"1","131","5","0.4","0.53","41","""cost-benefit""","4.7000000000000004E-4","8.0E-4","0.56","0.59","0.5","0.8400000000000001","130","194","0.21","0.72","0.98","0.81","0.55","0.6380268056402657","1","0.8057439672594565"
